,Unnamed: 0,key,prep,dobj,d.lemma,d.pos,d.animacy,d.number,d.r,d.t,d.pt,d.top,d.d,v.lemma,v.pos,v.aspect,v.mood,v.r,v.ca,v.aux,v_d,s.lemma,s.pos,s.animacy,s.number,s.r,s.t,s.pt,s.top,s.d,role
1428,1428,91399_7,False,False,ты,SPRO,none,2p,r:pers,,,,,я,SPRO,none,none,,,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,направление
1429,1429,91407_2,False,False,я,SPRO,none,1p,r:pers,,,,,прибежать,V,pf,indic,t:move,ca:noncaus,,d:pref,внучонок,S,anim,sg,r:concr,t:hum,,,d:fil,направление
1430,1430,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
1431,1431,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
1432,1432,91415_10,False,True,мы,SPRO,none,1p,r:pers,,,,,прибежать,V,pf,indic,t:move,ca:noncaus,,d:pref,чиновник,S,anim,sg,r:concr,t:hum,,,der:s,направление
1433,1433,91417_1,False,False,изба,S,inan,sg,r:concr,t:constr:build,,top:contain,,прибежать,V,pf,indic,t:move,ca:noncaus,,d:pref,который,APRO,none,pl,r:rel,t:ord,,,,направление
1434,1434,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
1435,1435,91420_2,False,False,он,SPRO,none,3p,r:pers,,,,,вмиг,ADV,none,none,t:time,,,der:s,она,SPRO,none,3p,r:pers,,,,,направление
1436,1436,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
1437,1437,91425_5,False,False,ты,SPRO,none,2p,r:pers,,,,,прибежать,V,pf,indic,t:move,ca:noncaus,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,направление
1438,1438,69210_3,False,True,ты,SPRO,none,2p,r:pers,,,,,приехать,V,pf,indic,t:move,ca:noncaus,,d:pref,я,SPRO,none,1p,r:pers,,,,,направление
1439,1439,69213_1,False,False,он,SPRO,none,3p,r:pers,,,,,приехать,V,pf,indic,t:move,ca:noncaus,,d:pref,отец,S,anim,sg,r:concr,t:hum:kin,,,,направление
1440,1440,69219_5,False,True,приятель,S,anim,sg,r:concr,t:hum,,,,приехать,V,pf,indic,t:move,ca:noncaus,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,направление
1441,1441,69232_3,False,False,Катарина,S,anim,sg,r:propn,t:persn,,,,приехать,V,pf,indic,t:move,ca:noncaus,,d:pref,журналистка,S,anim,sg,r:concr,t:hum,,,der:s,направление
1442,1442,69239_3,False,False,мы,SPRO,none,1p,r:pers,,,,,приехать,V,pf,indic,t:move,ca:noncaus,,d:pref,вы,SPRO,none,2p,r:pers,,,,,направление
1443,1443,69266_7,False,False,мы,SPRO,none,1p,r:pers,,,,,приехать,V,pf,indic,t:move,ca:noncaus,,d:pref,Мишель,S,anim,sg,r:propn,t:persn,,,,направление
1444,1444,69267_2,False,False,он,SPRO,none,3p,r:pers,,,,,приехать,V,pf,indic,t:move,ca:noncaus,,d:pref,жена,S,anim,sg,r:concr,t:hum:kin,,,,направление
1445,1445,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
1446,1446,120707_0,False,False,я,SPRO,none,1p,r:pers,,,,,прижаться,V,pf,indic,,ca:noncaus,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,направление
1447,1447,120709_3,False,False,стекло,S,inan,sg,r:concr,t:stuff,,,,прижаться,V,pf,indic,,ca:noncaus,,d:pref,ежик,S,anim,sg,r:concr,t:animal,,,der:s,направление
1448,1448,120712_11,False,False,я,SPRO,none,1p,r:pers,,,,,прижаться,V,med,indic,,ca:noncaus,,d:pref,Рита,S,anim,sg,r:propn,t:persn,,,d:dimb,направление
1449,1449,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
1450,1450,120714_3,False,True,он,SPRO,none,3p,r:pers,,,,,прижаться,V,med,indic,,ca:noncaus,,d:pref,я,SPRO,none,1p,r:pers,,,,,направление
1451,1451,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
1452,1452,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
1453,1453,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
1454,1454,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
1455,1455,120724_0,False,False,Зыбин,S,anim,sg,r:propn,t:famn,,,,прижаться,V,pf,indic,,ca:noncaus,,d:pref,Лина,S,anim,sg,r:propn,t:persn,,,,направление
1456,1456,120725_5,False,False,стена,S,inan,sg,r:concr,,pt:part,,,прижаться,V,pf,indic,,ca:noncaus,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,направление
1457,1457,120726_6,False,False,дверь,S,inan,sg,r:concr,t:tool,pt:part,top:vertical,,прижаться,V,pf,praet,,ca:noncaus,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,направление
1458,1458,120728_0,False,False,косяк,S,inan,sg,r:concr,,pt:part,,der:a,прижаться,V,pf,indic,,ca:noncaus,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,направление
1459,1459,120708_3,False,True,елка,S,inan,sg,r:concr,t:plant,,,der:s,прижаться,V,pf,praet,,ca:noncaus,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,направление
1460,1460,120710_2,False,True,они,SPRO,none,3p,r:pers,,,,,прижаться,V,pf,praet,,ca:noncaus,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,направление
1461,1461,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
1462,1462,120715_3,False,True,она,SPRO,none,3p,r:pers,,,,,прижаться,V,med,praet,,ca:noncaus,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,направление
1463,1463,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
1464,1464,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
1465,1465,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
1466,1466,120810_5,False,False,мы,SPRO,none,1p,r:pers,,,,,призвать,V,pf,indic,t:speech,ca:noncaus,,d:pref,я,SPRO,none,1p,r:pers,,,,,направление
1467,1467,120811_12,False,False,себя,SPRO,none,SPRO,r:ref,,,,,улыбаться,V,ipf,indic,,ca:noncaus,,,комиссар,S,anim,sg,r:concr,t:hum,,,,направление
1468,1468,120869_0,False,True,себя,SPRO,none,SPRO,r:ref,,,,,призвать,V,pf,indic,t:speech,ca:noncaus,,d:pref,Еремеич,S,anim,sg,r:propn,t:patrn,,,d:brev,направление
1469,1469,120878_2,False,True,митрополит,S,anim,sg,r:concr,t:hum,,,,призвать,V,pf,praet,t:speech,ca:noncaus,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,направление
1470,1470,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,направление
1471,1471,69997_3,False,True,спикер,S,anim,sg,r:concr,t:hum,,,,приходиться,V,ipf,indic,,ca:noncaus,,d:pref,удар,S,inan,sg,r:abstr,t:impact,pt:qtm,,,направление
1472,1472,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,экспериенцер
1473,1473,69302_2,False,False,агентство,S,inan,sg,r:concr,t:org,,,der:s,прийтись,V,pf,indic,,,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,экспериенцер
1474,1474,69305_1,False,False,статс-секретарь,S,anim,sg,r:concr,t:hum,,,der:comp,прийтись,V,pf,indic,,,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,экспериенцер
1475,1475,69306_3,False,True,мама,S,anim,sg,r:concr,t:hum:kin,,,,прийтись,V,pf,indic,,,,d:pref,выйти,V,none,act,,t:move,,,d:pref,экспериенцер
1476,1476,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,экспериенцер
1477,1477,69308_0,False,True,лидер,S,anim,pl,r:concr,t:hum,,,,прийтись,V,pf,indic,,,,d:pref,смириться,V,none,med,,,,,d:pref,экспериенцер
1478,1478,69309_6,False,False,они,SPRO,none,3p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,экспериенцер
1479,1479,69310_7,False,True,ты,SPRO,none,2p,r:pers,,,,,пожелать,V,pf,indic,,,,d:pref,я,SPRO,none,1p,r:pers,,,,,экспериенцер
1480,1480,69314_0,False,True,мы,SPRO,none,1p,r:pers,,,,,прийтись,V,med,indic,,,,d:pref,эмигрировать,V,none,inf,,,,,d:pref,экспериенцер
1481,1481,69315_4,False,True,он,SPRO,none,3p,r:pers,,,,,прийтись,V,med,indic,,,,d:pref,извиниться,V,none,pf,,t:speech,,,d:pref,экспериенцер
1482,1482,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,экспериенцер
1483,1483,69317_2,False,True,мы,SPRO,none,1p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,отвечать,V,none,act,,t:speech,,,d:pref,экспериенцер
1484,1484,69319_4,False,True,я,SPRO,none,1p,r:pers,,,,,показать,V,pf,indic,t:perc,ca:caus,,d:pref,издание,S,inan,pl,r:abstr,,,,der:s0,экспериенцер
1485,1485,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,экспериенцер
1486,1486,69327_0,False,False,я,SPRO,none,1p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,экспериенцер
1487,1487,69329_3,False,True,человек,S,anim,sg,r:concr,t:hum,,,,прийтись,V,pf,indic,,,,d:pref,полезть,V,none,act,,t:move,,,d:pref,экспериенцер
1488,1488,69331_0,False,True,ты,SPRO,none,2p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,краснеть,V,none,act,,t:changest,,,der:a,экспериенцер
1489,1489,69332_9,False,False,я,SPRO,none,1p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,мстить,V,none,act,,,,,d:root,экспериенцер
1490,1490,69333_11,False,True,мама,S,anim,sg,r:concr,t:hum:kin,,,,прийтись,V,pf,indic,,,,d:pref,стирать,V,none,inf,,t:impact,,,d:pref,экспериенцер
1491,1491,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,экспериенцер
1492,1492,69336_0,False,True,кузнец,S,anim,sg,r:concr,t:prof,,,der:s,прийтись,V,pf,indic,,,,d:pref,держать,V,none,inf,,t:loc,,,d:root,экспериенцер
1493,1493,69346_5,False,True,он,SPRO,none,3p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,экспериенцер
1494,1494,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,экспериенцер
1495,1495,69350_0,False,False,Макларен,S,inan,sg,,,,,,месяц,S,none,none,t:time:period,,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,экспериенцер
1496,1496,69352_3,False,False,желающий,S,anim,pl,r:concr,t:hum,,,der:subst,прийтись,V,pf,indic,,,,d:pref,желающий,S,anim,pl,r:concr,t:hum,,,der:subst,экспериенцер
1497,1497,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,экспериенцер
1498,1498,69356_3,False,False,правый,S,anim,pl,r:concr,t:hum,,,der:subst,волей-неволей,ADV,none,none,,,,der:comp,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,экспериенцер
1499,1499,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,экспериенцер
1500,1500,69359_0,False,True,я,SPRO,none,1p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,окончить,V,none,inf,,,,,d:pref,экспериенцер
1501,1501,69360_0,False,True,Карандаш,S,anim,sg,r:concr,top:rod,,top:rod,,прийтись,V,pf,indic,,,,d:pref,снести,V,none,inf,,t:move,,,d:pref,экспериенцер
1502,1502,69364_0,False,True,создатель,S,anim,pl,r:concr,t:hum,,,d:nag,прийтись,V,pf,indic,,,,d:pref,принять,V,none,inf,,t:poss,,,d:pref,экспериенцер
1503,1503,69366_0,False,True,президиум,S,inan,sg,r:concr,t:org,pt:part,,,прийтись,V,pf,indic,,,,d:pref,принять,V,none,inf,,t:poss,,,d:pref,экспериенцер
1504,1504,69367_1,False,True,он,SPRO,none,3p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,экспериенцер
1505,1505,69368_2,False,False,я,SPRO,none,1p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,поработать,V,none,act,,,,,d:pref,экспериенцер
1506,1506,69372_1,False,True,он,SPRO,none,3p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,ждать,V,none,act,,,,,d:root,экспериенцер
1507,1507,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,экспериенцер
1508,1508,69374_1,False,True,он,SPRO,none,3p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,ночевать,V,none,act,,,,,der:s,экспериенцер
1509,1509,69376_0,False,True,мы,SPRO,none,1p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,ночевать,V,none,act,,,,,der:s,экспериенцер
1510,1510,69377_1,False,False,ты,SPRO,none,2p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,экспериенцер
1511,1511,69378_0,False,False,ты,SPRO,none,2p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,обождать,V,none,act,,,,,d:pref,экспериенцер
1512,1512,69380_2,False,True,я,SPRO,none,1p,r:pers,,,,,казаться,V,ipf,indic,t:perc,ca:noncaus,,der:v,мысль,S,inan,sg,r:abstr,t:ment,,,,экспериенцер
1513,1513,69381_1,False,False,вы,SPRO,none,2p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,экспериенцер
1514,1514,69383_3,False,True,она,SPRO,none,3p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,порвать,V,none,inf,,t:impact,,,d:pref,экспериенцер
1515,1515,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,экспериенцер
1516,1516,69387_0,False,True,учитель,S,anim,pl,r:concr,t:prof,,,d:nag,прийтись,V,pf,indic,,,,d:pref,учить,V,none,inf,,,,,d:root,экспериенцер
1517,1517,69388_0,False,True,я,SPRO,none,1p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,просить,V,none,inf,,t:speech,,,d:root,экспериенцер
1518,1518,69390_1,False,True,я,SPRO,none,1p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,отвечать,V,none,act,,t:speech,,,d:pref,экспериенцер
1519,1519,69391_2,False,True,я,SPRO,none,1p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,говорить,V,none,inf,,t:speech,,,d:root,экспериенцер
1520,1520,69392_0,False,True,я,SPRO,none,1p,r:pers,,,,,прийтись,V,pf,indic,,,,d:pref,установить,V,none,inf,,,,,d:pref,экспериенцер
1521,1521,69393_1,False,True,он,SPRO,none,3p,r:pers,,,,,свойственный,A,none,none,,,,,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,экспериенцер
1522,1522,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,экспериенцер
1523,1523,69395_0,False,True,Лев,S,anim,sg,r:concr,t:money:banknote,,,,прийтись,V,pf,indic,,,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,экспериенцер
1524,1524,69396_11,False,True,редактор,S,anim,sg,r:concr,t:prof,,,d:nag,прийтись,V,pf,indic,,,,d:pref,выправлять,V,none,inf,,,,,d:pref,экспериенцер
1525,1525,69998_18,False,True,человек,S,anim,sg,r:concr,t:hum,,,,приходиться,V,ipf,indic,,ca:noncaus,,d:pref,подстраивать,V,none,inf,,t:impact:creat,,,d:impf,экспериенцер
1526,1526,70000_1,False,True,мы,SPRO,none,1p,r:pers,,,,,приходиться,V,ipf,indic,,ca:noncaus,,d:pref,иметь,V,none,inf,,t:poss,,,d:root,экспериенцер
1527,1527,70001_4,False,True,женщина,S,anim,pl,r:concr,t:hum,,,,приходиться,V,ipf,indic,,ca:noncaus,,d:pref,приспосабливаться,V,none,med,,,,,d:impf,экспериенцер
1528,1528,70005_1,False,True,я,SPRO,none,1p,r:pers,,,,,приходиться,V,ipf,indic,,ca:noncaus,,d:pref,заниматься,V,none,med,,,,,d:pref,экспериенцер
1529,1529,70006_1,False,True,они,SPRO,none,3p,r:pers,,,,,приходиться,V,ipf,indic,,ca:noncaus,,d:pref,полемизировать,V,none,act,,t:speech,,,der:s,экспериенцер
1530,1530,70011_0,False,True,я,SPRO,none,1p,r:pers,,,,,приходиться,V,intr,indic,,ca:noncaus,,d:pref,создавать,V,none,inf,,t:be:appear,,,d:impf,экспериенцер
1531,1531,70012_17,False,False,я,SPRO,none,1p,r:pers,,,,,надо,PRAEDIC,none,none,,,,,колоться,V,none,med,,,,,,экспериенцер
1532,1532,70013_1,False,True,они,SPRO,none,3p,r:pers,,,,,приходиться,V,ipf,indic,,ca:noncaus,,d:pref,спешить,V,none,act,,,,,der:v,экспериенцер
1533,1533,70014_0,False,True,он,SPRO,none,3p,r:pers,,,,,приходиться,V,ipf,indic,,ca:noncaus,,d:pref,вынести,V,none,inf,,,,,d:pref,экспериенцер
1534,1534,70016_0,False,True,вы,SPRO,none,2p,r:pers,,,,,приходиться,V,ipf,indic,,ca:noncaus,,d:pref,сталкиваться,V,none,med,,,,,d:impf,экспериенцер
1535,1535,69320_5,False,True,слово,S,inan,sg,r:abstr,t:word,,,,прийтись,V,pf,indic,,,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,экспериенцер
1536,1536,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,экспериенцер
1537,1537,70004_5,False,True,сустав,S,inan,pl,r:concr,,pt:partb,,,приходиться,V,ipf,indic,,ca:noncaus,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,экспериенцер
1538,1538,69397_2,False,False,она,SPRO,none,3p,r:pers,,,,,приказать,V,pf,indic,t:speech,ca:noncaus,,d:pref,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,no_subject,,реципиент
